,_id,_rev,Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row
13599,c80431f129bd708f3a437de2f8be1ea8,1-d12cceaa46a0f54986bce1642bc904d1,2019-7-2,São Judas,-23.6255,-46.6411,15029,24,38,36,11,26,32,20,17,NORMAL,13502
13600,c80431f129bd708f3a437de2f8be2b76,1-9341ff9bd3ef42cc838e2a106b582888,2019-7-24,Tamanduateí,-23.5929,-46.5897,49487,6,16,26,25,11,19,31,22,REABASTECER,3444
13601,c80431f129bd708f3a437de2f8be3ba9,1-628b169d942f4efa739e9b94a01eff2e,2019-8-26,São Judas,-23.6255,-46.6411,14465,11,44,60,25,20,27,16,26,REABASTECER,13556
13602,c80431f129bd708f3a437de2f8be4ae0,1-1dc51036f2983dc5075df97db0989b0e,2019-8-29,Tamanduateí,-23.5929,-46.5897,51990,31,63,53,31,33,14,32,4,REABASTECER,3479
13603,c80431f129bd708f3a437de2f8be5b13,1-225ee507ad05c62ada184b1d5f5c69df,2019-9-23,Tamanduateí,-23.5929,-46.5897,50873,52,17,12,9,11,35,23,26,NORMAL,3503
13604,c80431f129bd708f3a437de2f8be8e25,1-11be2210cce6a084cccb0ec39d1fb8e7,2019-10-25,São Judas,-23.6255,-46.6411,16247,31,11,30,9,34,28,32,35,NORMAL,13615
13605,c80431f129bd708f3a437de2f8bead32,1-984346561e0c52ac969b177f23fd188b,2019-11-4,Tamanduateí,-23.5929,-46.5897,51954,73,26,39,30,21,34,40,30,NORMAL,3544
13606,c80431f129bd708f3a437de2f8bedf53,1-e2b38a7ad6f65d0894f47d577819db9b,2018-9-5,São Joaquim,-23.5618,-46.6389,36181,21,38,39,27,22,43,40,32,NORMAL,12485
13607,c80431f129bd708f3a437de2f8bf00ca,1-3711efa2763baabc9fbac8514ac36197,2018-9-26,São Joaquim,-23.5618,-46.6389,34212,52,38,30,3,20,40,37,43,REABASTECER,12506
13608,c80431f129bd708f3a437de2f8bf1ca7,1-61c02050b7d3ef27e87c973acc8adcf8,2019-12-17,Tamanduateí,-23.5929,-46.5897,51684,86,18,13,42,11,24,43,35,NORMAL,3587
13609,c80431f129bd708f3a437de2f8bf4f59,1-923a907ad4ac9d534c04827042480381,2018-11-20,São Joaquim,-23.5618,-46.6389,35953,19,55,40,10,39,30,31,37,NORMAL,12560
13610,c80431f129bd708f3a437de2f8bf72fd,1-baaab25fb155855c27d5e9b45048b561,2018-3-6,Sé,-23.55,-46.6333,192493,30,60,12,12,12,26,4,39,NORMAL,3666
13611,c80431f129bd708f3a437de2f8bfc1cb,1-144495349f9863611246adb86a9f3a13,2019-2-27,São Joaquim,-23.5618,-46.6389,33206,18,7,45,21,31,24,38,11,NORMAL,12657
13612,c80431f129bd708f3a437de2f8bfea78,1-f443ec5dc049f78eaf2fb2b7bc8eda98,2018-6-18,Sé,-23.55,-46.6333,193040,16,56,51,39,37,37,31,29,NORMAL,3768
13613,c80431f129bd708f3a437de2f8c00719,1-efb5e921b41eb957b9bfcdea95b14caa,2019-4-25,São Joaquim,-23.5618,-46.6389,35072,49,62,10,36,13,34,9,43,NORMAL,12715
13614,c80431f129bd708f3a437de2f8c02a35,1-3c6ec8fdd3bacd2dcdf5bd2474c32a6d,2018-8-5,Sé,-23.55,-46.6333,194629,86,45,22,21,18,19,43,12,NORMAL,3815
13615,c80431f129bd708f3a437de2f8c0c73c,1-ab847f2a7c2be7fa8731a211b559c203,2018-11-7,Vila Mariana,-23.5895,-46.6346,23701,37,34,6,20,37,21,34,43,REABASTECER,13987
13616,c80431f129bd708f3a437de2f8c15b8d,1-09a96a85d6370030484029991764d79b,2019-2-8,Sé,-23.55,-46.6333,192622,75,25,43,31,9,43,16,39,NORMAL,3998
13617,c80431f129bd708f3a437de2f8c17219,1-d2c5d3a093ce1f1faf0d32c9624241f2,2019-12-19,São Joaquim,-23.5618,-46.6389,36305,48,58,40,22,28,5,24,32,REABASTECER,12949
13618,c80431f129bd708f3a437de2f8c192f7,1-fbac03bc45bfab6336ce86010585420c,2019-4-22,Vila Mariana,-23.5895,-46.6346,23975,10,23,51,18,22,5,11,4,NORMAL,14152
13619,c80431f129bd708f3a437de2f8c1e748,1-8153c90527a2cc7d7b46d8a684a0a7a9,2019-6-11,Sé,-23.55,-46.6333,191653,74,16,16,16,37,22,37,37,NORMAL,4121
13620,c80431f129bd708f3a437de2f8c1fa2c,1-c0e48d3a846f70e028f294606fb12191,2019-7-8,Vila Mariana,-23.5895,-46.6346,23505,50,52,28,31,11,2,11,25,REABASTECER,14228
13621,c80431f129bd708f3a437de2f8c1fe68,1-2203ddcf47e499f918cfa64319044283,2018-4-14,São Judas,-23.6255,-46.6411,16403,46,55,18,26,13,26,32,35,NORMAL,13064
13622,c80431f129bd708f3a437de2f8c220bf,1-60076e4239b199444905eec58673dcd6,2019-7-18,Sé,-23.55,-46.6333,193516,49,65,4,27,21,26,11,21,NORMAL,4158
13623,c80431f129bd708f3a437de2f8c27c44,1-a634898f30ecf8da0a8a0951416f9c5f,2019-8-27,Sé,-23.55,-46.6333,193605,33,23,0,20,28,23,15,29,REABASTECER,4197
13624,c80431f129bd708f3a437de2f8c2ecde,1-a18a5285a184c1f355babb97f371ace6,2019-11-27,Vila Mariana,-23.5895,-46.6346,24518,57,6,10,12,35,18,37,35,REABASTECER,14367
13625,c80431f129bd708f3a437de2f8c30c8e,1-5e119903edec0352d3bbad4d65552887,2018-9-15,São Judas,-23.6255,-46.6411,15464,40,34,23,28,23,29,11,25,NORMAL,13215
13626,c80431f129bd708f3a437de2f8c3563c,1-85b9bf2d6efb97eba6254b7118a4b887,2018-2-4,Brás,-23.5451,-46.6162,73612,12,4,27,30,2,23,41,28,NORMAL,4354
13627,c80431f129bd708f3a437de2f8c37066,1-ce8fea4b00103ac47007e99aac86cc5e,2018-3-21,Brooklin,-23.6263,-46.6878,29855,86,22,20,34,31,11,10,32,NORMAL,14481
13628,c80431f129bd708f3a437de2f8c38c41,1-a7c11361e97ac59a0db76d97089b0be9,2018-12-28,São Judas,-23.6255,-46.6411,13855,5,39,29,25,35,34,29,30,NORMAL,13318
13629,c80431f129bd708f3a437de2f8c3e210,1-48e2de5990385a52aca045f4c979160c,2019-2-5,São Judas,-23.6255,-46.6411,17433,86,9,43,32,14,37,43,9,REABASTECER,13355
13630,c80431f129bd708f3a437de2f8c41375,1-497463d046b6a8c01fcc2abca60768e8,2018-4-25,Brás,-23.5451,-46.6162,73326,73,52,57,19,17,27,3,5,NORMAL,4435
13631,c80431f129bd708f3a437de2f8c42903,1-a32e36d49bbfe670085ca91d53ca105b,2018-6-2,Brooklin,-23.6263,-46.6878,27545,18,52,24,37,38,26,40,6,NORMAL,14552
13632,c80431f129bd708f3a437de2f8c56aa8,1-39232cb1b7402b636603056964ec02fc,2018-11-21,Brooklin,-23.6263,-46.6878,27066,22,31,65,30,22,25,41,36,NORMAL,14721
13633,c80431f129bd708f3a437de2f8c56f39,1-849e2c7387a13ae32f49ecf0c1e668a6,2018-11-27,Brooklin,-23.6263,-46.6878,27716,60,58,23,15,43,3,21,9,REABASTECER,14727
13634,c80431f129bd708f3a437de2f8c5992a,1-dd1590ac406b918c0bdd1bd85624bbcf,2018-11-23,Brás,-23.5451,-46.6162,72599,24,36,65,13,36,34,24,27,NORMAL,4643
13635,c80431f129bd708f3a437de2f8c5a9e4,1-f20db7d608e057f5acc37e375c6d7597,2018-12-15,Brás,-23.5451,-46.6162,71262,78,37,45,25,30,37,17,25,NORMAL,4665
13636,c80431f129bd708f3a437de2f8c612ca,1-83b090521116b9774f91be86946e3af8,2018-1-2,Vila Mariana,-23.5895,-46.6346,21306,78,55,60,39,38,37,39,41,NORMAL,13682
13637,c80431f129bd708f3a437de2f8c629c8,1-719758d89e714b0d15c39419c5d8e0c4,2018-1-16,Vila Mariana,-23.5895,-46.6346,24863,25,39,18,8,32,43,31,18,NORMAL,13696
13638,c80431f129bd708f3a437de2f8c68969,1-c5fe006e50f102e8cd7d35675e48c3dc,2019-6-18,Brooklin,-23.6263,-46.6878,29339,55,48,52,22,22,30,14,12,NORMAL,14928
13639,c80431f129bd708f3a437de2f8c73cd5,1-a18004b2e31baa60baea35846f1c6880,2018-8-27,Vila Mariana,-23.5895,-46.6346,22325,65,51,1,22,20,16,19,30,NORMAL,13917
13640,c80431f129bd708f3a437de2f8c77e8e,1-094138d0fccb4ad5e72da2eca29dd47a,2019-12-28,Brás,-23.5451,-46.6162,70669,86,9,57,43,33,43,23,26,REABASTECER,5038
13641,c80431f129bd708f3a437de2f8c78138,1-a05bf9e04a2a477e1177a3629ecc3a1c,2018-2-1,Campo Belo,-23.6188,-46.6823,25268,46,25,3,38,12,5,4,12,NORMAL,15151
13642,c80431f129bd708f3a437de2f8c78421,1-305273c079653234c17149379d3696ec,2018-1-8,Barra Funda,-23.5542,-46.6707,146745,22,23,25,25,17,19,14,15,NORMAL,5048
13643,c80431f129bd708f3a437de2f8c78a95,1-4d41ae517edd986cfa7fb1158aa76c0b,2018-11-9,Vila Mariana,-23.5895,-46.6346,21742,16,28,55,15,30,13,25,35,NORMAL,13989
13644,c80431f129bd708f3a437de2f8c7dabf,1-66f8e6fb94d03311c4163f593aa04231,2018-2-29,Barra Funda,-23.5542,-46.6707,147765,22,50,65,2,15,43,13,26,REABASTECER,5099
13645,c80431f129bd708f3a437de2f8c7f1c6,1-38b03e5bf2d36e0a5a619dd57f652038,2018-4-8,Campo Belo,-23.6188,-46.6823,26816,86,7,57,8,11,24,25,15,REABASTECER,15218
13646,c80431f129bd708f3a437de2f8c8025c,1-04734f1c3f2e9989b6bef6f4f848dd64,2018-4-17,Campo Belo,-23.6188,-46.6823,24663,86,12,55,25,24,5,33,25,REABASTECER,15227
13647,c80431f129bd708f3a437de2f8c83770,1-28146d356f4b244eea69676c35c977bc,2019-2-26,Vila Mariana,-23.5895,-46.6346,23794,44,18,43,28,26,43,24,10,NORMAL,14096
13648,c80431f129bd708f3a437de2f8c85698,1-671d86dbb2633ac5a712e0d0075a3be2,2019-3-3,Vila Mariana,-23.5895,-46.6346,24090,54,37,56,5,35,18,36,26,REABASTECER,14103
13649,c80431f129bd708f3a437de2f8c8a62e,1-3c1f692c48270ac1e8b2c1dad9920f41,2018-6-14,Barra Funda,-23.5542,-46.6707,147427,15,65,40,5,25,25,34,27,REABASTECER,5204
13650,c80431f129bd708f3a437de2f8c8b241,1-4c0e2bd839ba10b176d35d34bc31ccad,2018-6-22,Barra Funda,-23.5542,-46.6707,149028,23,10,48,15,40,42,7,39,NORMAL,5212
13651,c80431f129bd708f3a437de2f8c8bac3,1-fbac03bc45bfab6336ce86010585420c,2019-4-22,Vila Mariana,-23.5895,-46.6346,23975,10,23,51,18,22,5,11,4,NORMAL,14152
13652,c80431f129bd708f3a437de2f8c8c814,1-b2742cf35f0a1009f956379704efd042,2018-8-13,Campo Belo,-23.6188,-46.6823,26002,64,11,36,30,30,21,33,27,NORMAL,15343
13653,c80431f129bd708f3a437de2f8c8ef4a,1-523d410c412e53389f0f5e67d429630e,2019-5-14,Vila Mariana,-23.5895,-46.6346,23995,48,7,7,19,14,19,8,13,NORMAL,14174
13654,c80431f129bd708f3a437de2f8c95d4b,1-720ca4fbce4d3995db15740bbb76a8cb,2018-9-18,Campo Belo,-23.6188,-46.6823,23619,61,46,58,24,25,25,30,21,NORMAL,15378
13655,c80431f129bd708f3a437de2f8c9c159,1-735bc6272c6b73e6fbd144e54a36ae65,2018-12-1,Campo Belo,-23.6188,-46.6823,24814,42,15,65,26,17,12,21,20,NORMAL,15451
13656,c80431f129bd708f3a437de2f8c9d57f,1-3cf440072a7fd8727ee137a6cee652df,2018-12-17,Campo Belo,-23.6188,-46.6823,24354,79,45,14,25,32,18,5,39,NORMAL,15467
13657,c80431f129bd708f3a437de2f8ca1968,1-19ad903b98f223687ce76087e09f68de,2019-1-24,Campo Belo,-23.6188,-46.6823,26720,75,18,6,41,12,18,37,34,REABASTECER,15504
13658,c80431f129bd708f3a437de2f8caa383,1-6781c95e28e8bd6345caaa3d4c4cfbe5,2019-12-19,Vila Mariana,-23.5895,-46.6346,21633,13,6,55,30,24,32,36,39,NORMAL,14389
13659,c80431f129bd708f3a437de2f8cbac9c,1-2f1c5ac4d0d9f27fc44c03b0d7fababe,2018-7-2,Brooklin,-23.6263,-46.6878,27497,86,51,18,22,15,9,4,12,NORMAL,14582
13660,c80431f129bd708f3a437de2f8cbaf1b,1-8150be28e57fddcaac8782f575a459d4,2019-9-8,Barra Funda,-23.5542,-46.6707,149541,56,16,11,41,22,22,43,30,NORMAL,5648
13661,c80431f129bd708f3a437de2f8cbde40,1-ad2fdfbce75bf3fe4993c0a541cfe877,2019-11-26,Campo Belo,-23.6188,-46.6823,24631,27,45,29,4,18,43,39,11,REABASTECER,15806
13662,c80431f129bd708f3a437de2f8cbf0bb,1-f300528c893a43fce8b8f77e486241ec,2019-10-23,Barra Funda,-23.5542,-46.6707,149931,49,9,39,43,17,17,38,19,REABASTECER,5693
13663,c80431f129bd708f3a437de2f8cc0e15,1-f734e147363335b3b98e42b301110fb8,2019-11-15,Barra Funda,-23.5542,-46.6707,147916,77,23,8,18,4,33,35,15,NORMAL,5715
13664,c80431f129bd708f3a437de2f8cc21d8,1-fbf5fa1829703794e010012f166a20c1,2018-9-15,Brooklin,-23.6263,-46.6878,29099,59,65,11,22,25,26,38,18,NORMAL,14655
13665,c80431f129bd708f3a437de2f8cc38a3,1-323d755639498cbf5fd046856cdb69ca,2018-10-3,Brooklin,-23.6263,-46.6878,27771,45,14,33,12,5,5,19,31,REABASTECER,14673
13666,c80431f129bd708f3a437de2f8cc6bf4,1-57e16c8cb5393254ff57e5c7f79640c4,2018-2-3,Eucaliptos,-23.61,-46.6686,23353,34,65,48,38,43,33,32,43,NORMAL,15873
13667,c80431f129bd708f3a437de2f8cc8d25,1-8dd16b1305adac19cb71f2feeb14bee3,2018-11-12,Brooklin,-23.6263,-46.6878,27041,21,25,65,15,9,21,30,28,NORMAL,14712
13668,c80431f129bd708f3a437de2f8cd1ae7,1-a21553b56f41e4adf279989ba90a2545,2019-2-1,Brooklin,-23.6263,-46.6878,27282,18,13,44,22,35,41,12,15,NORMAL,14791
13669,c80431f129bd708f3a437de2f8cd3faf,1-4d7655d1bee6fd93620163bed11ce0bb,2018-5-29,Eucaliptos,-23.61,-46.6686,23969,32,19,50,5,38,27,6,38,REABASTECER,15989
13670,c80431f129bd708f3a437de2f8cdc243,1-ca848526ca3976c632ef37338e1531df,2018-8-17,Eucaliptos,-23.61,-46.6686,22604,86,5,30,21,22,20,34,37,REABASTECER,16067
13671,c80431f129bd708f3a437de2f8ce7878,1-f066bd3a91f204b9a1f321a7c09f271a,2018-11-24,Tatuapé,-23.5402,-46.5765,69752,52,6,8,28,2,33,10,39,REABASTECER,6084
13672,c80431f129bd708f3a437de2f8cea5ea,1-c8809ab345997934443d4df72e3ed48e,2019-11-4,Brooklin,-23.6263,-46.6878,28162,9,48,16,25,33,27,19,22,NORMAL,15064
13673,c80431f129bd708f3a437de2f8cec61b,1-73389ecdde0d3b6d0286d5510abf56b7,2019-11-15,Brooklin,-23.6263,-46.6878,29641,76,27,65,33,29,33,24,20,NORMAL,15075
13674,c80431f129bd708f3a437de2f8cedd01,1-61819b5498636cc5c2ca96b6930ad6ef,2019-11-20,Brooklin,-23.6263,-46.6878,26185,32,55,28,25,8,25,5,43,REABASTECER,15080
13675,c80431f129bd708f3a437de2f8cf163b,1-c5bf947a2cc40eb3fcc1b9f327304a10,2019-4-9,Eucaliptos,-23.61,-46.6686,22301,31,30,12,39,7,20,34,21,NORMAL,16299
13676,c80431f129bd708f3a437de2f8cf2d1c,1-c567e1bb7b8b025bc3e839a53bd23f13,2018-1-9,Campo Belo,-23.6188,-46.6823,24280,86,8,10,13,9,22,18,16,REABASTECER,15129
13677,c80431f129bd708f3a437de2f8cf3962,1-24b6f32aadff3e67f15165ef1ea180b6,2019-4-30,Eucaliptos,-23.61,-46.6686,22534,86,4,55,19,12,6,35,24,REABASTECER,16320
13678,c80431f129bd708f3a437de2f8cf6a8a,1-db3ded1a9d56b75e61a5b35269ffe6d1,2019-5-22,Eucaliptos,-23.61,-46.6686,24740,48,13,31,35,5,33,28,23,REABASTECER,16342
13679,c80431f129bd708f3a437de2f8cfe249,1-07cdc8bbb0a7a1baf2cbf1cc1c3b680f,2018-4-16,Campo Belo,-23.6188,-46.6823,24253,6,22,65,25,26,8,37,27,REABASTECER,15226
13680,c80431f129bd708f3a437de2f8d01d61,1-052c1a53bc43aada83677f69744fdc7e,2019-8-19,Eucaliptos,-23.61,-46.6686,25573,78,37,12,11,18,36,22,30,NORMAL,16429
13681,c80431f129bd708f3a437de2f8d02e1f,1-d15ecca3c64d8191c49e29cad7a0125a,2018-5-30,Campo Belo,-23.6188,-46.6823,25258,10,60,16,26,21,38,35,14,NORMAL,15270
13682,c80431f129bd708f3a437de2f8d05ac0,1-3d0d4a4a8beb7336247fe61b43767627,2019-9-22,Eucaliptos,-23.61,-46.6686,23262,12,32,58,7,21,33,14,9,NORMAL,16462
13683,c80431f129bd708f3a437de2f8d05e64,1-c9580988b4f8c3bce3866fe737994e7f,2019-9-27,Eucaliptos,-23.61,-46.6686,25480,48,4,28,38,43,13,37,29,REABASTECER,16467
13684,c80431f129bd708f3a437de2f8d067ff,1-4ebd1a672c39fed2ebc0182bdbf81972,2018-7-8,Campo Belo,-23.6188,-46.6823,25779,63,20,20,43,39,7,27,40,NORMAL,15308
13685,c80431f129bd708f3a437de2f8d0d285,1-def7f3a555a336f2e2c3b2d798b57442,2019-11-27,Tatuapé,-23.5402,-46.5765,68311,63,48,65,22,43,12,18,34,NORMAL,6447
13686,c80431f129bd708f3a437de2f8d0d714,1-276a54dcc41dd29321129073de95a93f,2018-10-3,Campo Belo,-23.6188,-46.6823,23781,86,28,26,23,15,31,15,43,NORMAL,15393
13687,c80431f129bd708f3a437de2f8d0e48b,1-96da56045d3e73cb57ba3e693f9258de,2019-12-25,Tatuapé,-23.5402,-46.5765,69262,54,56,5,9,11,43,38,17,NORMAL,6475
13688,c80431f129bd708f3a437de2f8d0f2df,1-3d885c286d40a3d081ea883016bfc320,2019-12-29,Tatuapé,-23.5402,-46.5765,68428,18,31,38,37,38,38,21,43,NORMAL,6479
13689,c80431f129bd708f3a437de2f8d15050,1-b5f6021e2600771e9e4e0e7c068888a3,2018-4-14,Moema,-23.5489,-46.6388,20511,29,46,44,43,15,18,11,5,NORMAL,16664
13690,c80431f129bd708f3a437de2f8d16e18,1-5454b2d5961309cd4539010c5e031b35,2019-2-4,Campo Belo,-23.6188,-46.6823,25361,68,30,6,7,13,25,39,31,NORMAL,15514
13691,c80431f129bd708f3a437de2f8d1c346,1-10629369231c182e85224abb8522cfc3,2018-7-12,Moema,-23.5489,-46.6388,18795,29,54,36,13,32,24,23,7,NORMAL,16752
13692,c80431f129bd708f3a437de2f8d1c8dc,1-c223e01ed3e152d9b2d9c28c7f325cd0,2018-6-15,República,-23.5436,-46.6434,108042,34,30,8,5,31,23,15,31,REABASTECER,6645
13693,c80431f129bd708f3a437de2f8d1d3d2,1-9bc2c1c3d70f8401ceb1e13f855e0dff,2019-4-21,Campo Belo,-23.6188,-46.6823,25028,86,16,7,33,7,27,35,32,NORMAL,15591
13694,c80431f129bd708f3a437de2f8d1de29,1-748c14c5efad92ac0798fa4969ad5a53,2018-8-8,Moema,-23.5489,-46.6388,18056,16,43,51,29,11,27,9,22,NORMAL,16778
13695,c80431f129bd708f3a437de2f8d248f4,1-c8acf0d3795799e3fc0f8e1eecdd5404,2018-9-21,Moema,-23.5489,-46.6388,18111,26,46,37,25,15,25,16,22,NORMAL,16821
13696,c80431f129bd708f3a437de2f8d25089,1-73c6e902923ac0574a4bffe21737c6e4,2018-9-24,Moema,-23.5489,-46.6388,17012,86,34,13,7,43,11,5,11,NORMAL,16824
13697,c80431f129bd708f3a437de2f8d25ae9,1-90bf8a5b2c42470de9a52b4c81f1b390,2018-9-30,Moema,-23.5489,-46.6388,20885,21,55,41,32,15,40,22,28,NORMAL,16830
13698,c80431f129bd708f3a437de2f8d274b8,1-f273ea79bc176a01df1bc0c94469172a,2019-7-12,Campo Belo,-23.6188,-46.6823,26315,86,65,23,32,34,36,13,26,NORMAL,15672
13699,c80431f129bd708f3a437de2f8d2869f,1-7e743b85eb30922d09b625222d5cff05,2018-11-9,Moema,-23.5489,-46.6388,18514,68,17,45,31,39,21,37,22,NORMAL,16869
13700,c80431f129bd708f3a437de2f8d2b587,1-c675942be6a4906d135df9c3cbe3dc83,2019-8-30,Campo Belo,-23.6188,-46.6823,24789,58,30,31,17,25,27,37,7,NORMAL,15720
13701,c80431f129bd708f3a437de2f8d2db1e,1-53b0071cff845d3164cdafe167cb6030,2018-11-29,República,-23.5436,-46.6434,108553,63,42,23,31,22,10,41,18,NORMAL,6809
13702,c80431f129bd708f3a437de2f8d2fece,1-b91e289bd463ec50620e53b4b9a4254a,2019-12-6,Hospital São Paulo,-23.5984,-46.6455,24318,78,44,28,11,21,7,43,35,NORMAL,16992
13703,c80431f129bd708f3a437de2f8d367d9,1-8b93b9c3cfd6c2d3cac2d2fa526726ba,2018-2-30,Eucaliptos,-23.61,-46.6686,24144,29,24,2,16,21,27,12,16,REABASTECER,15900
13704,c80431f129bd708f3a437de2f8d3b0f3,1-e13cc9629739746815674cf0925ba944,2019-5-18,República,-23.5436,-46.6434,110415,65,20,50,43,21,28,2,31,REABASTECER,6978
13705,c80431f129bd708f3a437de2f8d3ca46,1-10648db201df8a2dc1bf737b1fb17080,2019-6-16,República,-23.5436,-46.6434,108347,33,51,48,43,37,12,12,43,NORMAL,7006
13706,c80431f129bd708f3a437de2f8d40cc0,1-c5171520d3fc9820e78843a742df9f3f,2018-6-15,Paraíso,-23.57677,-46.63933,72809,33,46,26,24,14,25,39,18,NORMAL,165
13707,c80431f129bd708f3a437de2f8d412b6,1-351accbbef3b7ba54ea73eb8d594467a,2019-8-7,República,-23.5436,-46.6434,107664,39,54,32,37,36,15,19,43,NORMAL,7057
13708,c80431f129bd708f3a437de2f8d44919,1-2069e0485b9c188b2c5c592458eb8fb5,2018-8-7,Paraíso,-23.57677,-46.63933,70083,43,58,0,29,24,40,43,26,REABASTECER,217
13709,c80431f129bd708f3a437de2f8d47386,1-2596fcfd14f902e617fa417bd5923a4c,2019-11-2,República,-23.5436,-46.6434,110676,86,54,53,26,1,19,39,41,NORMAL,7142
13710,c80431f129bd708f3a437de2f8d494ae,1-e1cdbece2e1490b87b549c6a4bbfcd6b,2019-11-7,República,-23.5436,-46.6434,110162,38,31,14,9,28,10,17,14,NORMAL,7147
13711,c80431f129bd708f3a437de2f8d4e25f,1-d78ad152fbc222b4b0718e86dac3f8a2,2019-12-21,República,-23.5436,-46.6434,109918,61,36,16,18,32,43,13,6,NORMAL,7191
13712,c80431f129bd708f3a437de2f8d4ea36,1-38c3967dad150123708f902c31d343e9,2018-11-24,Paraíso,-23.57677,-46.63933,71837,86,65,56,7,17,27,43,18,NORMAL,324
13713,c80431f129bd708f3a437de2f8d5020d,1-3d3231125dc1f63a72650897b1ddf85c,2018-12-15,Eucaliptos,-23.61,-46.6686,23470,45,31,65,14,39,8,6,18,NORMAL,16185
13714,c80431f129bd708f3a437de2f8d51089,1-8b78a4bcc975e2798f421d40a65e78ca,2018-12-21,Eucaliptos,-23.61,-46.6686,23023,66,56,29,41,13,30,27,40,NORMAL,16191
13715,c80431f129bd708f3a437de2f8d56089,1-008b8ad2431b3d775f1dcfccf38d009d,2019-1-22,Eucaliptos,-23.61,-46.6686,24539,3,65,11,18,19,6,37,5,NORMAL,16222
13716,c80431f129bd708f3a437de2f8d58d9a,1-669987ab7646b3e4bb72cab75ca81887,2019-3-6,Paraíso,-23.57677,-46.63933,70882,56,41,30,6,17,24,25,8,REABASTECER,426
13717,c80431f129bd708f3a437de2f8d60d9a,1-5c7141fccda3fdb27eb9f94d66b61a30,2019-5-4,Eucaliptos,-23.61,-46.6686,22684,46,48,21,8,38,35,20,10,NORMAL,16324
13718,c80431f129bd708f3a437de2f8d654fa,1-426f05962dbc4c9afdb79b5a959cf1d7,2019-7-29,Paraíso,-23.57677,-46.63933,71152,50,43,19,32,9,27,43,19,NORMAL,569
13719,c80431f129bd708f3a437de2f8d6c686,1-dc0c534bb6e0849995559d4b5c8af723,2019-9-29,Paraíso,-23.57677,-46.63933,70419,4,7,55,6,32,29,5,43,REABASTECER,629
13720,c80431f129bd708f3a437de2f8d6d2ce,1-d0e48d98329fcd60c271dcd233752eed,2019-10-7,Paraíso,-23.57677,-46.63933,73514,17,29,65,12,5,12,11,14,REABASTECER,637
13721,c80431f129bd708f3a437de2f8d709e4,1-82269b05a594dae991cf6873300ee4f3,2019-12-12,Paraíso,-23.57677,-46.63933,72051,34,25,65,40,9,7,15,41,NORMAL,702
13722,c80431f129bd708f3a437de2f8d75d07,1-448f8d8ffdd98d4df13994badeca4002,2018-2-17,Brigadeiro,-23.5683,-46.6482,48865,64,58,7,43,41,27,23,41,NORMAL,767
13723,c80431f129bd708f3a437de2f8d7ed69,1-f81bdd995fd4c3bc3ed615ed7197a0aa,2018-6-25,Brigadeiro,-23.5683,-46.6482,47006,8,5,50,10,40,26,25,43,NORMAL,895
13724,c80431f129bd708f3a437de2f8d83089,1-fe9a5f4560d7acadde19883aac38d7e1,2018-7-18,Brigadeiro,-23.5683,-46.6482,49098,57,54,29,19,35,43,25,39,NORMAL,918
13725,c80431f129bd708f3a437de2f8d83ef7,1-b54a8f598e5e964d8f1bccdda78f4932,2019-8-24,Higienópolis-Mackenzie,-23.5488,-46.6519,90518,4,51,37,29,14,20,4,30,REABASTECER,7794
13726,c80431f129bd708f3a437de2f8d84597,1-e539034faeef254bfc8ada5cae8969d5,2018-7-19,Moema,-23.5489,-46.6388,20091,46,16,52,31,6,10,41,22,REABASTECER,16759
13727,c80431f129bd708f3a437de2f8d8937f,1-3fdfe3928627a38c2e17fa0533c1d07f,2018-9-10,Brigadeiro,-23.5683,-46.6482,49192,86,60,6,20,19,24,21,23,REABASTECER,970
13728,c80431f129bd708f3a437de2f8d8d8ac,1-f527088d525d728c2e6d2b9011d9ad1c,2019-12-14,Higienópolis-Mackenzie,-23.5488,-46.6519,93153,66,35,37,33,13,39,43,11,NORMAL,7904
13729,c80431f129bd708f3a437de2f8d8e55d,1-43e7718a3e44cf814b8b1c1ef5139c7b,2019-12-18,Higienópolis-Mackenzie,-23.5488,-46.6519,90255,30,18,10,21,43,26,26,38,NORMAL,7908
13730,c80431f129bd708f3a437de2f8d9583b,1-d6ddabc0d10594b7cc155592a504c909,2018-2-3,Faria Lima,-23.5675,-46.6929,52963,49,13,34,43,29,41,40,9,NORMAL,7953
13731,c80431f129bd708f3a437de2f8da77ae,1-a9370a4b5a50d8654e80c193113ce4bb,2018-6-4,Paraíso,-23.57677,-46.63933,71019,55,42,41,7,14,31,43,19,NORMAL,154
13732,c80431f129bd708f3a437de2f8da8fc8,1-b49b915f726b9a7c5d54524d1d2e9fec,2018-7-2,Paraíso,-23.57677,-46.63933,72009,28,65,40,32,39,15,16,32,NORMAL,182
13733,c80431f129bd708f3a437de2f8daa30b,1-f0fa28ecae065238e1da0fd704e5a303,2019-11-17,Brigadeiro,-23.5683,-46.6482,48565,78,41,33,43,33,16,43,43,NORMAL,1397
13734,c80431f129bd708f3a437de2f8db3d7a,1-5deb4ba2c287284214b5711076fab8fe,2019-4-9,Faria Lima,-23.5675,-46.6929,53500,86,14,61,9,18,3,2,28,NORMAL,8379
